id,ja,ja_alt,en,en_alt,en_variants,pos,unit,domain,level_jp,level_us,mapping,source,wiki_ja,wiki_en,wikidata,ja_basis,ja_check,flag,note
consecutive-terms,隣り合う 2 項,,consecutive terms,,,noun,jp-suugaku-b-suuretsu,sequences,数B,Algebra 2|Precalculus,exact,editorial,,,,editorial,—,,
multiply-by-r-and-subtract,両辺に r を掛けて引く,,multiply by r and subtract,,,phrase,jp-suugaku-b-suuretsu,sequences,数B,Algebra 2|Precalculus,exact,editorial,,,,editorial,—,,
limit-of-a-sequence,数列の極限,,limit of a sequence,,,noun,jp-suugaku-b-suuretsu,sequences,数B,Algebra 2|Precalculus,exact,wikidata,数列の極限,,Q847204,mext,ok,,
sum-formula,和の公式,,sum formula,,,noun,jp-suugaku-b-suuretsu,sequences,数B,Algebra 2|Precalculus,exact,editorial,,,,editorial,—,,
fibonacci-sequence,フィボナッチ数列,,Fibonacci sequence,,,noun,jp-suugaku-b-suuretsu,sequences,数B,Algebra 2|Precalculus,exact,wikipedia-langlink,フィボナッチ数,Fibonacci number,Q47577,wikipedia,ok,,
system-of-recurrences,連立漸化式,,system of recurrences,,,noun,jp-suugaku-b-suuretsu,sequences,数B,Algebra 2|Precalculus,none,editorial,,,,editorial,—,,米国の高校では扱わない
random-variable,確率変数,,random variable,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikidata,確率変数,,Q176623,mext,ok,,
probability-distribution,確率分布,,probability distribution,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikipedia-langlink,確率分布,Probability distribution,Q200726,mext,ok,,
binomial-distribution,二項分布,,binomial distribution,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikipedia-langlink,二項分布,Binomial distribution,Q185547,mext,ok,,
sum-of-random-variables,確率変数の和,,sum of random variables,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
independent-random-variables,独立な確率変数,,independent random variables,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
continuous-random-variable,連続型確率変数,,continuous random variable,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,wiki-rejected,wiki 除外（英語照合不一致: 別の記事）: 確率変数 → Random variable ／ en.term → Probability distribution
discrete-random-variable,離散型確率変数,,discrete random variable,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikidata,確率変数,Random variable,Q176623,wikipedia,ok,,
probability-density-function,確率密度関数,,probability density function,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikidata,確率密度関数,,Q207522,wikipedia,ok,,
normal-distribution,正規分布,,normal distribution,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikipedia-langlink,正規分布,Normal distribution,Q133871,mext,ok,,
standard-normal-distribution,標準正規分布,,standard normal distribution,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikipedia-langlink,正規分布,Normal distribution,Q133871,wikipedia,ok,,
standard-normal-table,正規分布表,,standard normal table,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,editorial,,,,editorial,—,wiki-rejected,z-table ／ wiki 除外（英語照合不一致: 別の記事）: 正規分布 → Normal distribution ／ en.term → Standard normal table
standardization,標準化,,standardization,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,editorial,,,,editorial,—,wiki-rejected,z-score ／ wiki 除外（数学カテゴリ外）: 標準化 → (en なし)。「標準化」は数学カテゴリ配下にない
normal-approximation-to-the-binomial,二項分布の正規近似,,normal approximation to the binomial,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
population-variance,母分散,,population variance,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,分散 (確率論),Variance,Q175199,wikipedia,ok,wiki-redirect,
population-standard-deviation,母標準偏差,,population standard deviation,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
sampling-distribution-of-the-mean,標本平均の分布,,sampling distribution of the mean,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
law-of-large-numbers,大数の法則,,law of large numbers,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikipedia-langlink,大数の法則,Law of large numbers,Q207952,wikipedia,ok,,
central-limit-theorem,中心極限定理,,central limit theorem,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,wikipedia-langlink,中心極限定理,Central limit theorem,Q190391,wikipedia,ok,,日本の高校では名前を出さないことが多い
estimation,推定,,estimation,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikidata,推定,,Q132382,mext,ok,,
point-estimate,点推定,点推定値,point estimate,,,noun,jp-suugaku-b-toukei-teki-na-suisoku|us-intro-statistics-confidence-intervals,statistics,数B,AP Statistics|Intro Statistics,exact,wikidata,点推定,,Q1192065,wikipedia,ok,merged,
interval-estimation,区間推定,,interval estimation,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,editorial,推計統計学,Statistical inference,Q938438,mext,ok,wiki-redirect,confidence interval
confidence-interval,信頼区間,,confidence interval,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,wikipedia-langlink,信頼区間,Confidence interval,Q208498,mext,ok,,
confidence-level,信頼度,,confidence level,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
population-proportion,母比率,,population proportion,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
sample-proportion,標本比率,,sample proportion,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
rejection-region,棄却域,,rejection region,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,editorial,,,,editorial,—,,critical region
fail-to-reject,棄却されない,,fail to reject,,,phrase,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,editorial,,,,editorial,—,,「採択する」とは言わない
two-tailed-test,両側検定,,two-tailed test,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
one-tailed-test,片側検定,,one-tailed test,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
is-statistically-significant,有意である,,is statistically significant,,,phrase,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,wiki-rejected,wiki 除外（英語照合不一致: en.term の記事なし）: 有意 → Statistical significance ／ en.term → (記事なし)
standardize,標準化する,,standardize,,,verb,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,editorial,,,,editorial,—,wiki-rejected,convert to a z-score ／ wiki 除外（数学カテゴリ外）: 標準化 → (en なし)。「標準化」は数学カテゴリ配下にない
compute-the-expected-value,期待値を計算する,,compute the expected value,,,phrase,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
follows-a-normal-distribution,正規分布に従う,,follows a normal distribution,,,phrase,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,editorial,,,,editorial,—,,is normally distributed
is-approximately-normal,近似的に正規分布に従う,,is approximately normal,,,phrase,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
construct-a-confidence-interval,信頼区間を求める,,construct a confidence interval,,,phrase,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
test,検定する,,test,,,verb,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,editorial,,,,editorial,—,wiki-rejected,run a hypothesis test ／ wiki 除外（英語照合不一致: en.term は曖昧さ回避）: 検定統計量 → Test statistic ／ en.term → Test
state-the-null-hypothesis,帰無仮説を立てる,,state the null hypothesis,,,phrase,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
z-score,z 値,z スコア,z-score,,,noun,jp-suugaku-b-toukei-teki-na-suisoku|us-algebra-2-probability-and-statistics,statistics|probability,数B,AP Statistics|Intro Statistics|Algebra 2,exact,textbook,,,,editorial,—,merged,
standard-score,偏差値,,standard score,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,none,editorial,偏差値,,Q61055319,wikipedia,ok,wiki-nonmath reviewed-30,日本固有の指標（T-score に近い）。米国では percentile
linear-transformation-of-a-random-variable,確率変数の変換,,linear transformation of a random variable,transforming random variables [ap-statistics-4-probability],,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,ja-merged,
probabilities-sum-to-1,確率の合計は 1,,probabilities sum to 1,,,phrase,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
continuity-correction,連続修正,,continuity correction,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,exact,editorial,,,,editorial,—,,
standard-error,標準誤差,,standard error,,,noun,jp-suugaku-b-toukei-teki-na-suisoku,statistics,数B,AP Statistics|Intro Statistics,near,wikipedia-langlink,標準誤差,Standard error,Q620994,wikipedia,ok,,日本の教科書では名前を出さないことが多い
mathematical-model,数学的モデル,,mathematical model,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,editorial,数理モデル,Mathematical model,Q486902,wikipedia,ok,wiki-redirect,
modeling,モデル化,,modeling,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,editorial,,,,editorial,—,,
regression-line,回帰直線,,regression line,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,near,editorial,線形回帰,Linear regression,Q10861030,wikipedia,ok,wiki-redirect,line of best fit
least-squares,最小二乗法,,least squares,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,wikipedia-langlink,最小二乗法,Least squares,Q74304,wikipedia,ok,,
moving-average,移動平均,,moving average,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,wikidata,移動平均,,Q1130194,wikipedia,ok,,
time-series,時系列,,time series,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,wikidata,時系列,,Q186588,wikipedia,ok,,
interpolation,補間,,interpolation,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,editorial,内挿,Interpolation,Q187631,wikipedia,ok,wiki-redirect,
extrapolation,外挿,外挿の危険,extrapolation,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu|us-ap-statistics-2-two-variable,statistics,数B,Algebra 2|AP Statistics,exact,wikipedia-langlink,外挿,Extrapolation,Q744069,wikipedia,ok,merged,
simulation,シミュレーション,,simulation,,,noun,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,wikipedia-langlink,シミュレーション,Simulation,Q45045,wikipedia,ok,,
fit-the-data,データに当てはめる,,fit the data,,,phrase,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,editorial,,,,editorial,—,,
predict,予測する,,predict,,,verb,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,editorial,,,,editorial,—,wiki-rejected,wiki 除外（数学カテゴリ外）: 予測 → (en なし)。「予測」は数学カテゴリ配下にない
analyze-the-trend,傾向を分析する,,analyze the trend,,,phrase,jp-suugaku-b-suugaku-to-shakai-seikatsu,statistics,数B,Algebra 2,exact,editorial,,,,editorial,—,,
rational-function,分数関数,有理関数,rational function,,,noun,jp-suugaku-3-kyokugen|us-algebra-2-rational-functions,analysis|functions,数III,AP Calculus AB|Calculus I|Algebra 2,exact,wikipedia-langlink,有理関数,Rational function,Q41237,mext,ok,merged,
radical-function,無理関数,根号関数,radical function,,,noun,jp-suugaku-3-kyokugen|us-algebra-2-radical-functions,analysis|functions,数III,AP Calculus AB|Calculus I|Algebra 2,near,textbook,,,,mext,ok,merged,square root function
composite-function,合成関数,,composite function,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,near,editorial,写像の合成,,Q244761,mext,ok,wiki-redirect,composition of functions
convergence,収束,,convergence,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,,,,mext,ok,wiki-disambig,
divergence,発散,,divergence,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,wikipedia-langlink,発散 (ベクトル解析),Divergence,Q189000,mext,ok,,
diverge-to-positive-infinity,正の無限大に発散する,,diverge to positive infinity,,,phrase,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,near,editorial,,,,editorial,—,,goes to infinity
diverge-to-negative-infinity,負の無限大に発散する,,diverge to negative infinity,,,phrase,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,,,,editorial,—,,
oscillate,振動する,,oscillate,,,verb,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,,,,editorial,—,wiki-rejected,wiki 除外（数学カテゴリ外）: 振動 → Oscillation。Oscillation（物理の振動）
infinity,無限大,,infinity,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,,,,editorial,—,wiki-disambig,
squeeze-theorem,はさみうちの原理,はさみうちの定理,squeeze theorem,,,noun,jp-suugaku-3-kyokugen|us-ap-calculus-ab-1-limits,analysis,数III,AP Calculus AB|Calculus I,exact,wikipedia-langlink,はさみうちの原理,Squeeze theorem,Q1065257,wikipedia,ok,wiki-redirect merged,
comparison-for-divergence,追い出しの原理,,comparison for divergence,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,none,editorial,,,,editorial,—,wiki-rejected,米国では名前がない ／ wiki 除外（英語照合不一致: en.term の記事なし）: はさみうちの原理 → Squeeze theorem ／ en.term → (記事なし)
infinite-geometric-sequence,無限等比数列,,infinite geometric sequence,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,,,,editorial,—,,
infinite-series,無限級数,,infinite series,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,級数,Series (mathematics),Q170198,mext,ok,wiki-redirect,
sum-of-the-series,級数の和,,sum of the series,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,,,,mext,ok,,
limit-of-a-function,関数の極限,,limit of a function,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,wikipedia-langlink,関数の極限,Limit of a function,Q33540,wikipedia,ok,,
right-hand-limit,右側極限,,right-hand limit,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,,,,editorial,—,,
left-hand-limit,左側極限,,left-hand limit,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,editorial,,,,editorial,—,,
one-sided-limit,片側極限,,one-sided limit,,,noun,jp-suugaku-3-kyokugen,analysis,数III,AP Calculus AB|Calculus I,exact,wikidata,片側極限,,Q2633817,wikipedia,ok,,
